ID,Sector,Indicator,Unit,Country_code,Country,Year,Variable,Value
2703,Buildings,Buildings_activity_(commercial),m²_/_cap,MX,Mexico,2005,historic,7.620639087
2704,Buildings,Buildings_activity_(commercial),m²_/_cap,MX,Mexico,2010,historic,8.142625185
2705,Buildings,Buildings_activity_(commercial),m²_/_cap,RU,Russia,2005,historic,5.046212307
2706,Buildings,Buildings_activity_(commercial),m²_/_cap,RU,Russia,2010,historic,5.457931157
2707,Buildings,Buildings_activity_(commercial),m²_/_cap,ZA,South_Africa,2005,historic,4.421454385
2708,Buildings,Buildings_activity_(commercial),m²_/_cap,ZA,South_Africa,2010,historic,5.481122876
2709,Buildings,Buildings_activity_(commercial),m²_/_cap,US,United_States,1995,historic,20.59140897
2710,Buildings,Buildings_activity_(commercial),m²_/_cap,US,United_States,2005,historic,23.21661706
2711,Buildings,Buildings_activity_(commercial),m²_/_cap,US,United_States,2010,historic,24.39636979
2712,Buildings,Buildings_activity_(commercial),m²_/_cap,DE,Germany,1995,historic,15.70151659
2713,Buildings,Buildings_activity_(commercial),m²_/_cap,DE,Germany,2000,historic,21.73674236
2714,Buildings,Buildings_activity_(commercial),m²_/_cap,DE,Germany,2005,historic,19.84001983
2715,Buildings,Buildings_activity_(commercial),m²_/_cap,DE,Germany,2010,historic,19.89434174
2716,Buildings,Buildings_activity_(commercial),m²_/_cap,FR,France,1990,historic,11.69196826
2717,Buildings,Buildings_activity_(commercial),m²_/_cap,FR,France,1995,historic,12.67849502
2718,Buildings,Buildings_activity_(commercial),m²_/_cap,FR,France,2000,historic,13.55941199
2719,Buildings,Buildings_activity_(commercial),m²_/_cap,FR,France,2005,historic,14.08161341
2720,Buildings,Buildings_activity_(commercial),m²_/_cap,FR,France,2010,historic,14.66741243
2721,Buildings,Buildings_activity_(commercial),m²_/_cap,IT,Italy,2010,historic,4.862686666
2722,Buildings,Buildings_activity_(commercial),m²_/_cap,GB,United_Kingdom,1995,historic,12.59489565
2723,Buildings,Buildings_activity_(commercial),m²_/_cap,GB,United_Kingdom,2000,historic,14.14584507
2724,Buildings,Buildings_activity_(commercial),m²_/_cap,GB,United_Kingdom,2005,historic,13.09896833
2725,Buildings,Buildings_activity_(commercial),m²_/_cap,GB,United_Kingdom,2010,historic,12.56559112
2726,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,AU,Australia,2005,historic,64.46991404
2727,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,AU,Australia,2010,historic,57.47026652
2728,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,BR,Brazil,2005,historic,8.285779709
2729,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,BR,Brazil,2010,historic,8.138741623
2730,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,CA,Canada,2005,historic,46.21951877
2731,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,CA,Canada,2010,historic,39.60653183
2732,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,CN,China,2005,historic,20.11438203
2733,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,CN,China,2010,historic,22.74148178
2734,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,IN,India,2005,historic,18.92609116
2735,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,IN,India,2010,historic,20.41637625
2736,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,ID,Indonesia,2005,historic,22.76752018
2737,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,ID,Indonesia,2010,historic,19.69234952
2738,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,JP,Japan,2005,historic,46.24121442
2739,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,JP,Japan,2010,historic,43.36692297
2740,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,MX,Mexico,2005,historic,12.46089637
2741,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,MX,Mexico,2010,historic,11.55900703
2742,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,RU,Russia,2005,historic,144.6610988
2743,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,RU,Russia,2010,historic,123.6537101
2744,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,ZA,South_Africa,2005,historic,70.98525668
2745,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,ZA,South_Africa,2010,historic,63.59630395
2746,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,US,United_States,2005,historic,64.33708608
2747,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,US,United_States,2010,historic,58.49050421
2748,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,DE,Germany,2000,historic,72.00049273
2749,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,DE,Germany,2005,historic,64.06063071
2750,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,DE,Germany,2010,historic,56.12711701
2751,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,FR,France,2000,historic,29.3218783
2752,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,FR,France,2005,historic,28.9725316
2753,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,FR,France,2010,historic,24.967197
2754,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,IT,Italy,2000,historic,32.16678731
2755,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,IT,Italy,2005,historic,32.4642496
2756,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,IT,Italy,2010,historic,27.23950308
2757,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,GB,United_Kingdom,2000,historic,63.90943121
2758,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,GB,United_Kingdom,2005,historic,64.32195374
2759,Buildings,Buildings_emissions_intensity_(residential),kg_CO2_/_m²,GB,United_Kingdom,2010,historic,56.92795751
2760,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,AU,Australia,2005,historic,149.7373148
2761,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,AU,Australia,2010,historic,141.6846709
2762,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,BR,Brazil,2005,historic,31.89880379
2763,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,BR,Brazil,2010,historic,33.70902167
2764,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,CA,Canada,2005,historic,115.7128231
2765,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,CA,Canada,2010,historic,90.62713699
2766,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,CN,China,2005,historic,36.61971831
2767,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,CN,China,2010,historic,36.65394402
2768,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,IN,India,2005,historic,117.4842882
2769,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,IN,India,2010,historic,121.5822476
2770,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,ID,Indonesia,2005,historic,98.63541608
2771,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,ID,Indonesia,2010,historic,83.105163
2772,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,JP,Japan,2005,historic,137.5447802
2773,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,JP,Japan,2010,historic,125.6070095
2774,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,MX,Mexico,2005,historic,22.28198765
2775,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,MX,Mexico,2010,historic,18.83713046
2776,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,RU,Russia,2005,historic,193.6551724
2777,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,RU,Russia,2010,historic,190.3971396
2778,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,ZA,South_Africa,2005,historic,162.4926422
2779,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,ZA,South_Africa,2010,historic,133.9382054
2780,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,US,United_States,1995,historic,160.6199125
2781,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,US,United_States,2005,historic,154.9041484
2782,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,US,United_States,2010,historic,134.3192037
2783,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,DE,Germany,1995,historic,87.51962323
2784,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,DE,Germany,2000,historic,64.65505061
2785,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,DE,Germany,2005,historic,85.29956763
2786,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,DE,Germany,2010,historic,88.93034826
2787,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,FR,France,1990,historic,63.54266188
2788,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,FR,France,1995,historic,58.40284591
2789,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,FR,France,2000,historic,45.61302658
2790,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,FR,France,2005,historic,46.94017452
2791,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,FR,France,2010,historic,46.40673114
2792,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,IT,Italy,2010,historic,188.9212424
2793,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,GB,United_Kingdom,1995,historic,98.40291251
2794,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,GB,United_Kingdom,2000,historic,88.18024762
2795,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,GB,United_Kingdom,2005,historic,95.60471566
2796,Buildings,Buildings_emissions_intensity_(commercial),kg_CO2_/_m²,GB,United_Kingdom,2010,historic,90.41772739
2797,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,1990,historic,0.815484368
2798,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,1995,historic,0.829788071
2799,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,2000,historic,0.957397519
2800,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,2005,historic,0.95132969
2801,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,2010,historic,1.256854257
2802,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AR,Argentina,2015,historic,1.411477953
2803,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,1990,historic,4.215653494
2804,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,1995,historic,4.485059084
2805,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,2000,historic,5.297125846
2806,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,2005,historic,6.065850156
2807,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,2010,historic,5.81818405
2808,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,AU,Australia,2015,historic,5.072599597
2809,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,1990,historic,0.146976687
2810,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,1995,historic,0.164794576
2811,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,2000,historic,0.209965837
2812,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,2005,historic,0.186969009
2813,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,2010,historic,0.208978797
2814,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,BR,Brazil,2015,historic,0.328651727
2815,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,1990,historic,4.564051562
2816,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,1995,historic,4.508960178
2817,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,2000,historic,5.050937148
2818,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,2005,historic,4.753716301
2819,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,2010,historic,4.038355415
2820,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CA,Canada,2015,historic,3.655624516
2821,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,1990,historic,0.368685546
2822,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,1995,historic,0.417109706
2823,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,2000,historic,0.419278354
2824,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,2005,historic,0.661718988
2825,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,2010,historic,0.845113259
2826,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,CN,China,2015,historic,1.043396398
2827,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,1990,historic,0.117373876
2828,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,1995,historic,0.153020587
2829,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,2000,historic,0.192414068
2830,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,2005,historic,0.221590973
2831,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,2010,historic,0.280811219
2832,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,IN,India,2015,historic,0.354844214
2833,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,1990,historic,0.167573066
2834,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,1995,historic,0.212761355
2835,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,2000,historic,0.319600861
2836,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,2005,historic,0.379160374
2837,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,2010,historic,0.408544341
2838,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ID,Indonesia,2015,historic,0.531768204
2839,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,1990,historic,2.332431952
2840,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,1995,historic,2.824347193
2841,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,2000,historic,3.186062589
2842,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,2005,historic,3.519938217
2843,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,2010,historic,3.394212023
2844,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,JP,Japan,2015,historic,3.625421087
2845,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,1990,historic,0.486043337
2846,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,1995,historic,0.598931186
2847,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,2000,historic,0.709808999
2848,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,2005,historic,0.635817848
2849,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,2010,historic,0.588993381
2850,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,MX,Mexico,2015,historic,0.543254114
2851,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,1990,historic,2.356106027
2852,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,1995,historic,3.788771509
2853,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,2000,historic,3.990303521
2854,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,2005,historic,3.704267848
2855,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,2010,historic,3.771276401
2856,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,RU,Russia,2015,historic,3.66796421
2857,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,1990,historic,2.71655686
2858,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,1995,historic,3.304936099
2859,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,2000,historic,3.823102992
2860,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,2005,historic,4.345784545
2861,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,2010,historic,5.371705031
2862,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,SA,Saudi_Arabia,2015,historic,6.308786835
2863,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,1990,historic,1.402154519
2864,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,1995,historic,1.368383318
2865,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,2000,historic,1.218652283
2866,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,2005,historic,1.82955097
2867,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,2010,historic,1.811899667
2868,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,ZA,South_Africa,2015,historic,1.769388485
2869,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,1990,historic,1.968851649
2870,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,1995,historic,2.413201897
2871,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,2000,historic,2.644618136
2872,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,2005,historic,3.088227645
2873,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,2010,historic,3.703656161
2874,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,KR,South_Korea,2015,historic,3.510215327
2875,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,TR,Turkey,1990,historic,0.619415983
2876,Buildings,Buildings_emissions_intensity_(per_capita),t_CO2_/_cap,TR,Turkey,1995,historic,0.721534572
